inverted weights score,sum centralities score
5.6,0.5
5.6,0.5
5.6,0.5
5.6,0.5
5.6000000000000005,0.5
5.6000000000000005,0.5
5.6000000000000005,0.5
5.6000000000000005,0.5
5.6000000000000005,0.5
5.6000000000000005,0.5
5.6000000000000005,0.5
5.6000000000000005,0.5
5.611111111111111,0.5
5.611111111111111,0.5
5.616666666666667,0.5
5.616666666666667,0.5
5.616666666666667,0.5
5.616666666666667,0.5
5.616666666666667,0.5
5.627777777777778,0.5
5.642857142857142,0.5
5.642857142857143,0.5
5.6611111111111105,0.5
5.666666666666665,0.5
5.666666666666665,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666666,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666667,0.5
5.666666666666668,0.5
5.683333333333333,0.5
5.683333333333333,0.5
5.683333333333333,0.5
5.683333333333333,0.5
5.683333333333333,0.5
5.683333333333333,0.5
5.683333333333333,0.5
5.683333333333333,0.5
5.683333333333334,0.5
5.683333333333334,0.5
5.694444444444444,0.5
5.7,0.5
5.7,0.5
5.7,0.5
5.7,0.5
5.7111111111111095,0.5
5.71111111111111,0.5
5.71111111111111,0.5
5.71111111111111,0.5
5.711111111111111,0.5
5.711111111111111,0.5
5.711111111111111,0.5
5.749999999999999,0.5
5.749999999999999,0.5
5.749999999999999,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.75,0.5
5.750000000000001,0.5
5.750000000000001,0.5
5.766666666666666,0.5
5.766666666666666,0.5
5.766666666666666,0.5
5.766666666666666,0.5
5.766666666666666,0.5
5.766666666666666,0.5
5.766666666666666,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.766666666666667,0.5
5.7666666666666675,0.5
5.777777777777778,0.5
5.777777777777778,0.5
5.783333333333333,0.5
5.783333333333333,0.5
5.783333333333333,0.5
5.794444444444443,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333332,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333333,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.833333333333334,0.5
5.849999999999999,0.5
5.849999999999999,0.5
5.85,0.5
5.85,0.5
5.85,0.5
5.85,0.5
5.85,0.5
5.85,0.5
5.86111111111111,0.5
5.861111111111111,0.5
5.861111111111111,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.866666666666667,0.5
5.877777777777776,0.5
5.877777777777776,0.5
5.877777777777776,0.5
5.877777777777776,0.5
5.877777777777776,0.5
5.877777777777776,0.5
5.877777777777776,0.5
5.877777777777776,0.5
5.877777777777777,0.5
5.877777777777777,0.5
5.877777777777777,0.5
5.877777777777777,0.5
5.877777777777778,0.5
5.90952380952381,0.5
5.9111111111111105,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666666,0.5
5.916666666666667,0.5
5.916666666666667,0.5
5.916666666666667,0.5
5.916666666666667,0.5
5.916666666666667,0.5
5.916666666666667,0.5
